frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,140.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,643,579,,,,,,,,,,,,,,,
1,245.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,628,604,,,,,,,,,,,,,,,
2,245.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,616,622,,,,,,,,,,,,,,,
45,1514.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,0.0,0.30422951818758426,0.0,6.006505788501173,,,,,,,,,,14,661,479,41.40800903407663,30.006711539066117,3.1685127400622797,44.28070570486745,-169.4214115447668,7.382131990803807
46,1549.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,-0.004389556652492046,0.004389556652491774,-12.541590435686722,12.541590435686011,,,,,,,,,,14,661,503,41.40800903407663,31.510179340605966,-2.5685484634962936,45.443285678626495,-175.75793620075868,9.454815801191327
47,1581.3,12,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,0.312283103561287,0.0025108088192972795,-6.264455437538354,12.554044096490383,,,,,,,,,,14,658,528,41.22007555888415,33.076291633876636,-7.872358618333659,45.45931744255519,-169.79376057030464,-17.00890759219249
48,1616.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,497,56.63062052466758,31.134312390221,-0.33421100786121044,0.29680790500215426,-6.527558747289276,-6.151459171029104,,,,,,,,,,14,652,552,40.84420860849918,34.579759435416484,-14.034445412300212,44.05911459185809,-166.57386486856356,-11.710083416768029
49,1649.0,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,903,497,56.56797603293675,31.134312390221,-0.0018887710521022848,0.0018887710521021755,12.591807014007799,-12.591807014007086,,,,,,,,,,14,643,576,40.28040818292174,36.08322723695633,-19.130933107891693,42.40158940006198,-156.82006870677984,-70.53305432658287
50,1681.0,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,497,56.63062052466758,31.134312390221,0.0,0.31988829338667696,0.0,-6.187394456221987,,,,,,,,,,14,632,599,39.59131877388264,37.52405054676535,-23.484726893903886,39.366722769427234,-143.3931657199706,-105.20964151769628
51,1713.1,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,903,497,56.56797603293675,31.134312390221,-0.33036423278265553,-0.30764343267301086,6.607284655653109,-6.376029692704888,,,,,,,,,,15,618,619,38.71429588965107,38.77694038138189,-29.075703009644926,37.516575230088065,-145.16204388469473,-123.88658729349163
52,1748.9,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,0.3138495306434424,-0.31384953064342463,-6.270719892975879,6.270719892975523,,,,,,,,,,15,600,638,37.58669503849618,39.96718572426761,-33.189118109690845,32.58772976124163,-124.62507647438417,-125.94061211626672
53,1784.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.33068833556522476,0.0,6.396292757547862,,,,,,,,,,15,904,497,56.63062052466758,31.134312390221,-0.33068833556522476,-0.33068833556520594,-6.396292757547862,-6.396292757547499,,,,,,,,,,14,581,655,36.39644969561047,41.03214208369166,-37.4821775116081,27.708908484074538,-127.35055996096172,-120.2799964968625
54,1813.1,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,903,496,56.56797603293675,31.071667898490176,0.0,-0.003116641379643065,0.0,12.466565518572242,,,,,,,,,,14,560,669,35.0809153692631,41.90916496792324,-40.59606488616466,23.472351118681416,-85.2451936457002,-156.99789493464118
55,1849.0,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,-0.31057866167499226,0.0,-6.2053678656342175,0.0,,,,,,,,,,15,537,680,33.64009205945408,42.59825437696234,-43.05581258344985,18.454779220358812,-72.5116762480733,-156.43602206720658
56,1881.9,13,456,493,28.565888229257098,30.883734423297696,0.0,0.014177700466302758,0.0,-12.888818605730874,,,,,,,,,,16,903,496,56.56797603293675,31.071667898490176,-0.32483777113245194,-0.32483777113243356,6.516304335656019,6.516304335655649,,,,,,,,,,14,513,689,32.136624257914235,43.16205480253978,-46.00979387829868,13.219104713165972,-47.57490397115271,-176.94674752177474
57,1913.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.3121298488945322,0.0,6.211539281483227,,,,,,,,,,16,903,497,56.56797603293675,31.134312390221,0.3121298488945322,-0.0006208448963427622,6.211539281483227,-12.416897926864777,,,,,,,,,,14,488,694,30.57051196464356,43.475277261193916,-46.46264665274705,7.163465402165423,-31.502702206685143,-167.55704469751788
58,1949.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,903,496,56.56797603293675,31.071667898490176,0.010063978429355285,0.0,12.579973036694808,0.0,,,,,,,,,,15,462,697,28.94175517964206,43.6632107363864,-47.4024968186192,1.423524790569223,-13.903517294061066,-182.15750536399827
59,1981.6,13,456,492,28.565888229257098,30.821089931566867,0.0,-0.31384952685453504,0.0,6.308533203106233,,,,,,,,,,16,903,496,56.56797603293675,31.071667898490176,0.31511250154203013,0.0,6.321213671856182,0.0,,,,,,,,,,15,436,696,27.31299839464056,43.60056624465557,-47.48473868190783,-4.735528345942739,17.987244921821677,-183.2264332025732
60,2014.0,13,456,493,28.565888229257098,30.883734423297696,0.0,-0.0056437608918848605,0.0,-12.54169087085408,,,,,,,,,,15,904,496,56.63062052466758,31.071667898490176,0.310569972596731,-0.31056997259671343,-6.242612514507156,6.242612514506802,,,,,,,,,,15,411,692,25.746886101369885,43.34998827773226,-46.36506296763845,-10.423765683340195,33.44660031641809,-182.7862040177332
61,2048.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,0.014366999808641014,0.3056523152759366,-12.493043311860754,6.174794247998719,,,,,,,,,,15,386,685,24.18077380809921,42.911476835616476,-44.49452075464066,-16.066324392052767,72.65050848554662,-171.1727811536177
62,2081.1,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,0.0037737835067938753,0.3119689392379739,-12.579278355981534,6.27073244699445,,,,,,,,,,15,362,674,22.677306006559363,42.22238742657738,-42.083097837392195,-21.608880044570142,90.5884504453266,-155.93641501104293
63,2113.5,12,456,492,28.565888229257098,30.821089931566867,0.0,-0.31463817216016804,0.0,6.330747930788084,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,-0.31527156540133133,0.3152715654013135,-6.337116892489073,6.337116892488713,,,,,,,,,,15,340,661,21.29912718848117,41.40800903407663,-39.3639747550425,-27.093719434037506,107.27879089154047,-152.28824323246405
64,2149.9,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,903,497,56.56797603293675,31.134312390221,-0.30627564029570725,0.3062756402956899,6.162487732307988,-6.162487732307638,,,,,,,,,,15,320,645,20.04623735386463,40.40569716638339,-34.84662074008089,-31.65489816214217,117.8312292155346,-136.59767827559
