frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
42,1408.5,15,161,995,17.54045768463155,108.4022074298658,0.0,-0.5488375862980901,0.0,10.943919966063616,14,974,854,106.11432164491386,93.04068858804561,0.0,-0.5412035747285417,0.0,-10.867541661215709,15,1000,944,108.94694214056864,102.8459133806968,0.5412035747285417,0.0,10.867541661215709,0.0,,,,,,,,,,,,,,,,,,
43,1441.1,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,854,106.11432164491386,93.04068858804561,0.0,-0.5469180161565289,0.0,-10.91652726859341,15,1001,944,109.0558890827092,102.8459133806968,-0.5469180161565289,0.0,-10.91652726859341,0.0,,,,,,,,,,,,,,,,,,
44,1476.3,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,853,106.11432164491386,92.93174164590505,0.0,-0.01736310012798731,0.0,21.70387515998219,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
45,1508.8,14,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,853,106.11432164491386,92.93174164590505,0.0,0.005441937820834334,0.0,21.767751283336867,15,1001,944,109.0558890827092,102.8459133806968,0.5417483095754283,0.0,-10.856679550609792,0.0,,,,,,,,,,,,,,,,,,
46,1540.9,14,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,853,106.11432164491386,92.93174164590505,0.0,-0.5549682828171617,0.0,10.755199279402376,15,1000,944,108.94694214056864,102.8459133806968,-0.035965303016680036,0.0,21.156060598049283,0.0,,,,,,,,,,,,,,,,,,
47,1577.3,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,854,106.11432164491386,93.04068858804561,0.0,-0.012970131408230457,0.0,-21.61688568038304,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
48,1608.6,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,854,106.11432164491386,93.04068858804561,0.0,0.5460996865961366,0.0,-10.932926658581303,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
49,1644.1,15,161,995,17.54045768463155,108.4022074298658,0.0,0.0,0.0,0.0,14,974,853,106.11432164491386,92.93174164590505,0.0,0.5834308161156779,0.0,11.306798761931761,15,1001,944,109.0558890827092,102.8459133806968,-0.07329643253622421,0.0,-21.879532100366035,0.0,,,,,,,,,,,,,,,,,,
50,1677.1,14,161,995,17.54045768463155,108.4022074298658,0.0,0.548296163488195,0.0,10.987899067899706,14,974,853,106.11432164491386,92.93174164590505,0.0,-0.5450047482313333,0.0,10.954869311182577,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
51,1708.5,15,161,995,17.54045768463155,108.4022074298658,0.5420202688559153,0.0,10.851256633752048,0.0,14,974,854,106.11432164491386,93.04068858804561,0.0,0.0,0.0,0.0,15,1001,944,109.0558890827092,102.8459133806968,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
